origin_label,dest_label,path_distance,path_node_ids
gate_FE2095,gate_178,401.35875606156014,34|35|37|41|39|43|45|47|7|6|57|77|80|70|69|68|71|88
gate_FE2095,gate_179,421.6278060290697,34|35|37|41|39|43|45|47|7|6|57|77|80|70|69|68|67|66|87
gate_FE2095,gate_180,548.3649809866417,34|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|63|62|65|82
gate_FE2095,gate_181,530.6598358783144,34|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|63|62|61|60|83
gate_FE2095,gate_170,375.72552065309424,34|35|37|41|39|43|45|47|7|6|5|11|14|15|16|53
gate_FE2095,gate_168,205.73889037990642,34|35|37|41|39|43|45|47|46
gate_FE2095,gate_169,220.41665466149647,34|35|37|41|39|43|45|47|7|48
gate_FE2095,gate_166A,120.54716235032802,34|35|37|41|39|38
gate_FE2095,gate_166B,115.06914980665238,34|35|37|41|40
gate_FE2095,gate_167,103.30657289772591,34|35|37|36
gate_FE2095,gate_165,93.28789438018433,34|35|33|31|30
gate_FE2095,gate_164A,108.47302827211303,34|35|33|31|29|28
gate_FE2095,gate_164B,109.41152393434722,34|35|33|31|29|27|26
gate_FE2095,gate_163,121.73592338154188,34|35|33|31|29|27|23|22
gate_FE2095,gate_162,140.61900220177733,34|35|33|31|29|27|23|24|25
gate_FE2095,gate_161,158.33623363614691,34|35|33|31|29|27|23|24|18|17
gate_FE2095,gate_160,181.81081783272882,34|35|33|31|29|27|23|24|18|19|20
gate_FE2095,gate_FE2097,43.50212384900096,34|35|33|32
gate_FE2095,gate_FF2025,120.27168710247588,34|35|37|41|39|43|42
gate_FE2095,gate_FF2031,120.29141380167422,34|35|37|41|39|43|45|44
gate_FE2095,gate_FG2057,450.69400896885605,34|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|86
gate_FE2095,gate_FG2043,283.550995822225,34|35|37|41|39|43|45|47|7|6|57|77
gate_FE2095,gate_FG2037,325.75139125895316,34|35|37|41|39|43|45|47|7|6|5|11|12
gate_FE2095,gate_FG2085,289.6090123424007,34|35|37|41|39|43|45|47|7|6|5|4|8
gate_FE2095,gate_FG2041,288.9944991207874,34|35|37|41|39|43|45|47|7|6|57|78
gate_FE2095,gate_FG2035,322.133791407147,34|35|37|41|39|43|45|47|7|6|5|11|10
gate_FE2095,gate_FG2089,294.443743639721,34|35|37|41|39|43|45|47|7|6|5|4|9
gate_FE2095,gate_FG2055,444.128268609477,34|35|37|41|39|43|45|47|7|6|57|77|80|81|85|84
gate_FF2025,gate_171,316.5706904171107,42|43|45|47|7|6|5|11|14|13|54
gate_FF2025,gate_172,305.8315643495437,42|43|45|47|7|6|5|4|3|2|90|89|91
gate_FF2025,gate_173,295.58184691764666,42|43|45|47|7|6|5|4|3|2|1|0
gate_FF2025,gate_174,331.16205458567475,42|43|45|47|7|6|5|4|8|58|76|75|74
gate_FF2025,gate_175,336.91176597440875,42|43|45|47|7|6|5|4|8|58|76|73|72
gate_FF2025,gate_176,275.51778323763784,42|43|45|47|7|6|57|51|50|52|55
gate_FF2025,gate_177,297.8471973256871,42|43|45|47|7|6|57|51|50|49|56
gate_FF2025,gate_178,324.49372324373826,42|43|45|47|7|6|57|77|80|70|69|68|71|88
gate_FF2025,gate_179,344.76277321124775,42|43|45|47|7|6|57|77|80|70|69|68|67|66|87
gate_FF2025,gate_180,471.4999481688199,42|43|45|47|7|6|57|77|80|81|85|64|63|62|65|82
gate_FF2025,gate_181,453.79480306049254,42|43|45|47|7|6|57|77|80|81|85|64|63|62|61|60|83
gate_FF2025,gate_170,298.86048783527235,42|43|45|47|7|6|5|11|14|15|16|53
gate_FF2025,gate_168,128.87385756208454,42|43|45|47|46
gate_FF2025,gate_169,143.55162184367458,42|43|45|47|7|48
gate_FF2025,gate_166A,104.78884986625425,42|43|39|38
gate_FF2025,gate_166B,105.00576851418941,42|43|39|41|40
gate_FF2025,gate_167,98.47926624688112,42|43|39|41|37|36
gate_FF2025,gate_165,178.97716626733475,42|43|39|41|37|35|33|31|30
gate_FF2025,gate_164A,194.16230015926345,42|43|39|41|37|35|33|31|29|28
gate_FF2025,gate_164B,195.10079582149763,42|43|39|41|37|35|33|31|29|27|26
gate_FF2025,gate_163,207.4251952686923,42|43|39|41|37|35|33|31|29|27|23|22
gate_FF2025,gate_162,226.3082740889278,42|43|39|41|37|35|33|31|29|27|23|24|25
gate_FF2025,gate_161,244.02550552329734,42|43|39|41|37|35|33|31|29|27|23|24|18|17
gate_FF2025,gate_160,267.50008971987927,42|43|39|41|37|35|33|31|29|27|23|24|18|19|20
gate_FF2025,gate_FE2097,129.19139573615138,42|43|39|41|37|35|33|32
gate_FF2025,gate_FE2095,120.27168710247588,42|43|39|41|37|35|34
gate_FF2025,gate_FF2031,43.42638098385235,42|43|45|44
gate_FF2025,gate_FG2057,373.82897615103417,42|43|45|47|7|6|57|77|80|81|85|64|86
gate_FF2025,gate_FG2043,206.6859630044031,42|43|45|47|7|6|57|77
gate_FF2025,gate_FG2037,248.88635844113125,42|43|45|47|7|6|5|11|12
gate_FF2025,gate_FG2085,212.74397952457883,42|43|45|47|7|6|5|4|8
gate_FF2025,gate_FG2041,212.12946630296548,42|43|45|47|7|6|57|78
gate_FF2025,gate_FG2035,245.26875858932507,42|43|45|47|7|6|5|11|10
gate_FF2025,gate_FG2089,217.57871082189914,42|43|45|47|7|6|5|4|9
gate_FF2025,gate_FG2055,367.2632357916551,42|43|45|47|7|6|57|77|80|81|85|84
gate_FF2031,gate_171,310.38571457007794,44|45|47|7|6|5|11|14|13|54
gate_FF2031,gate_172,299.646588502511,44|45|47|7|6|5|4|3|2|90|89|91
gate_FF2031,gate_173,289.3968710706139,44|45|47|7|6|5|4|3|2|1|0
gate_FF2031,gate_174,324.97707873864204,44|45|47|7|6|5|4|8|58|76|75|74
gate_FF2031,gate_175,330.72679012737603,44|45|47|7|6|5|4|8|58|76|73|72
gate_FF2031,gate_176,269.33280739060507,44|45|47|7|6|57|51|50|52|55
gate_FF2031,gate_177,291.6622214786543,44|45|47|7|6|57|51|50|49|56
gate_FF2031,gate_178,318.3087473967055,44|45|47|7|6|57|77|80|70|69|68|71|88
gate_FF2031,gate_179,338.57779736421503,44|45|47|7|6|57|77|80|70|69|68|67|66|87
gate_FF2031,gate_180,465.31497232178714,44|45|47|7|6|57|77|80|81|85|64|63|62|65|82
gate_FF2031,gate_181,447.60982721345977,44|45|47|7|6|57|77|80|81|85|64|63|62|61|60|83
gate_FF2031,gate_170,292.6755119882396,44|45|47|7|6|5|11|14|15|16|53
gate_FF2031,gate_168,122.68888171505179,44|45|47|46
gate_FF2031,gate_169,137.36664599664186,44|45|47|7|48
gate_FF2031,gate_166A,104.8085765654526,44|45|43|39|38
gate_FF2031,gate_166B,105.02549521338776,44|45|43|39|41|40
gate_FF2031,gate_167,98.49899294607948,44|45|43|39|41|37|36
gate_FF2031,gate_165,178.9968929665331,44|45|43|39|41|37|35|33|31|30
gate_FF2031,gate_164A,194.1820268584618,44|45|43|39|41|37|35|33|31|29|28
gate_FF2031,gate_164B,195.12052252069597,44|45|43|39|41|37|35|33|31|29|27|26
gate_FF2031,gate_163,207.44492196789065,44|45|43|39|41|37|35|33|31|29|27|23|22
gate_FF2031,gate_162,226.32800078812613,44|45|43|39|41|37|35|33|31|29|27|23|24|25
gate_FF2031,gate_161,244.04523222249568,44|45|43|39|41|37|35|33|31|29|27|23|24|18|17
gate_FF2031,gate_160,267.51981641907764,44|45|43|39|41|37|35|33|31|29|27|23|24|18|19|20
gate_FF2031,gate_FE2097,129.21112243534972,44|45|43|39|41|37|35|33|32
gate_FF2031,gate_FE2095,120.29141380167422,44|45|43|39|41|37|35|34
gate_FF2031,gate_FF2025,43.42638098385235,44|45|43|42
gate_FF2031,gate_FG2057,367.6440003040014,44|45|47|7|6|57|77|80|81|85|64|86
gate_FF2031,gate_FG2043,200.50098715737036,44|45|47|7|6|57|77
gate_FF2031,gate_FG2037,242.70138259409853,44|45|47|7|6|5|11|12
gate_FF2031,gate_FG2085,206.55900367754612,44|45|47|7|6|5|4|8
gate_FF2031,gate_FG2041,205.94449045593274,44|45|47|7|6|57|78
gate_FF2031,gate_FG2035,239.08378274229236,44|45|47|7|6|5|11|10
gate_FF2031,gate_FG2089,211.39373497486642,44|45|47|7|6|5|4|9
gate_FF2031,gate_FG2055,361.07825994462235,44|45|47|7|6|57|77|80|81|85|84
gate_FG2057,gate_171,412.14109670703016,86|64|85|81|80|77|57|6|5|11|14|13|54
gate_FG2057,gate_172,401.4019706394631,86|64|85|81|80|77|57|6|5|4|3|2|90|89|91
gate_FG2057,gate_173,391.152253207566,86|64|85|81|80|77|57|6|5|4|3|2|1|0
gate_FG2057,gate_174,426.7324608755942,86|64|85|81|80|77|57|6|5|4|8|58|76|75|74
gate_FG2057,gate_175,432.4821722643282,86|64|85|81|80|77|57|6|5|4|8|58|76|73|72
gate_FG2057,gate_176,271.1004729230204,86|64|85|81|80|77|57|51|50|52|55
gate_FG2057,gate_177,293.42988701106964,86|64|85|81|80|77|57|51|50|49|56
gate_FG2057,gate_178,268.2842351768985,86|64|85|81|80|70|69|68|71|88
gate_FG2057,gate_179,288.55328514440805,86|64|85|81|80|70|69|68|67|66|87
gate_FG2057,gate_180,137.16595647013196,86|64|63|62|65|82
gate_FG2057,gate_181,119.46081136180457,86|64|63|62|61|60|83
gate_FG2057,gate_170,394.4308941251918,86|64|85|81|80|77|57|6|5|11|14|15|16|53
gate_FG2057,gate_168,392.6440082906075,86|64|85|81|80|77|57|6|7|47|46
gate_FG2057,gate_169,386.35450807933336,86|64|85|81|80|77|57|6|7|48
gate_FG2057,gate_166A,435.2111717326344,86|64|85|81|80|77|57|6|7|47|45|43|39|38
gate_FG2057,gate_166B,435.4280903805696,86|64|85|81|80|77|57|6|7|47|45|43|39|41|40
gate_FG2057,gate_167,428.9015881132613,86|64|85|81|80|77|57|6|7|47|45|43|39|41|37|36
gate_FG2057,gate_165,509.3994881337149,86|64|85|81|80|77|57|6|7|47|45|43|39|41|37|35|33|31|30
gate_FG2057,gate_164A,524.5846220256436,86|64|85|81|80|77|57|6|7|47|45|43|39|41|37|35|33|31|29|28
gate_FG2057,gate_164B,525.5231176878779,86|64|85|81|80|77|57|6|7|47|45|43|39|41|37|35|33|31|29|27|26
gate_FG2057,gate_163,537.8475171350724,86|64|85|81|80|77|57|6|7|47|45|43|39|41|37|35|33|31|29|27|23|22
gate_FG2057,gate_162,556.730595955308,86|64|85|81|80|77|57|6|7|47|45|43|39|41|37|35|33|31|29|27|23|24|25
gate_FG2057,gate_161,574.4478273896775,86|64|85|81|80|77|57|6|7|47|45|43|39|41|37|35|33|31|29|27|23|24|18|17
gate_FG2057,gate_160,597.9224115862594,86|64|85|81|80|77|57|6|7|47|45|43|39|41|37|35|33|31|29|27|23|24|18|19|20
gate_FG2057,gate_FE2097,459.61371760253155,86|64|85|81|80|77|57|6|7|47|45|43|39|41|37|35|33|32
gate_FG2057,gate_FE2095,450.69400896885605,86|64|85|81|80|77|57|6|7|47|45|43|39|41|37|35|34
gate_FG2057,gate_FF2025,373.8289761510341,86|64|85|81|80|77|57|6|7|47|45|43|42
gate_FG2057,gate_FF2031,367.64400030400134,86|64|85|81|80|77|57|6|7|47|45|44
gate_FG2057,gate_FG2043,167.14301314663103,86|64|85|81|80|77
gate_FG2057,gate_FG2037,344.4567647310507,86|64|85|81|80|77|57|6|5|11|12
gate_FG2057,gate_FG2085,308.3143858144983,86|64|85|81|80|77|57|6|5|4|8
gate_FG2057,gate_FG2041,207.71215598834806,86|64|85|81|80|77|57|78
gate_FG2057,gate_FG2035,340.83916487924455,86|64|85|81|80|77|57|6|5|11|10
gate_FG2057,gate_FG2089,313.14911711181855,86|64|85|81|80|77|57|6|5|4|9
gate_FG2057,gate_FG2055,39.316221044609314,86|64|85|84
gate_FG2043,gate_171,244.99808356039907,77|57|6|5|11|14|13|54
gate_FG2043,gate_172,234.25895749283214,77|57|6|5|4|3|2|90|89|91
gate_FG2043,gate_173,224.00924006093504,77|57|6|5|4|3|2|1|0
gate_FG2043,gate_174,259.58944772896314,77|57|6|5|4|8|58|76|75|74
gate_FG2043,gate_175,265.33915911769714,77|57|6|5|4|8|58|76|73|72
gate_FG2043,gate_176,103.95745977638931,77|57|51|50|52|55
gate_FG2043,gate_177,126.28687386443862,77|57|51|50|49|56
gate_FG2043,gate_178,117.80776023933515,77|80|70|69|68|71|88
gate_FG2043,gate_179,138.0768102068447,77|80|70|69|68|67|66|87
gate_FG2043,gate_180,264.81398516441675,77|80|81|85|64|63|62|65|82
gate_FG2043,gate_181,247.10884005608938,77|80|81|85|64|63|62|61|60|83
gate_FG2043,gate_170,227.28788097856068,77|57|6|5|11|14|15|16|53
gate_FG2043,gate_168,225.50099514397647,77|57|6|7|47|46
gate_FG2043,gate_169,219.21149493270235,77|57|6|7|48
gate_FG2043,gate_166A,268.0681585860034,77|57|6|7|47|45|43|39|38
gate_FG2043,gate_166B,268.2850772339385,77|57|6|7|47|45|43|39|41|40
gate_FG2043,gate_167,261.75857496663025,77|57|6|7|47|45|43|39|41|37|36
gate_FG2043,gate_165,342.25647498708383,77|57|6|7|47|45|43|39|41|37|35|33|31|30
gate_FG2043,gate_164A,357.44160887901256,77|57|6|7|47|45|43|39|41|37|35|33|31|29|28
gate_FG2043,gate_164B,358.38010454124674,77|57|6|7|47|45|43|39|41|37|35|33|31|29|27|26
gate_FG2043,gate_163,370.7045039884414,77|57|6|7|47|45|43|39|41|37|35|33|31|29|27|23|22
gate_FG2043,gate_162,389.58758280867687,77|57|6|7|47|45|43|39|41|37|35|33|31|29|27|23|24|25
gate_FG2043,gate_161,407.3048142430464,77|57|6|7|47|45|43|39|41|37|35|33|31|29|27|23|24|18|17
gate_FG2043,gate_160,430.7793984396283,77|57|6|7|47|45|43|39|41|37|35|33|31|29|27|23|24|18|19|20
gate_FG2043,gate_FE2097,292.4707044559005,77|57|6|7|47|45|43|39|41|37|35|33|32
gate_FG2043,gate_FE2095,283.550995822225,77|57|6|7|47|45|43|39|41|37|35|34
gate_FG2043,gate_FF2025,206.6859630044031,77|57|6|7|47|45|43|42
gate_FG2043,gate_FF2031,200.50098715737036,77|57|6|7|47|45|44
gate_FG2043,gate_FG2057,167.14301314663103,77|80|81|85|64|86
gate_FG2043,gate_FG2037,177.31375158441963,77|57|6|5|11|12
gate_FG2043,gate_FG2085,141.17137266786727,77|57|6|5|4|8
gate_FG2043,gate_FG2041,40.56914284171703,77|57|78
gate_FG2043,gate_FG2035,173.69615173261346,77|57|6|5|11|10
gate_FG2043,gate_FG2089,146.00610396518755,77|57|6|5|4|9
gate_FG2043,gate_FG2055,160.577272787252,77|80|81|85|84
gate_FG2037,gate_171,110.4888655341689,12|11|14|13|54
gate_FG2037,gate_172,192.33057778072092,12|11|5|4|3|2|90|89|91
gate_FG2037,gate_173,182.08086034882382,12|11|5|4|3|2|1|0
gate_FG2037,gate_174,217.66106801685194,12|11|5|4|8|58|76|75|74
gate_FG2037,gate_175,223.4107794055859,12|11|5|4|8|58|76|73|72
gate_FG2037,gate_176,246.14557181765431,12|11|5|6|57|51|50|52|55
gate_FG2037,gate_177,268.47498590570365,12|11|5|6|57|51|50|49|56
gate_FG2037,gate_178,295.12151182375476,12|11|5|6|57|77|80|70|69|68|71|88
gate_FG2037,gate_179,315.3905617912643,12|11|5|6|57|77|80|70|69|68|67|66|87
gate_FG2037,gate_180,442.1277367488364,12|11|5|6|57|77|80|81|85|64|63|62|65|82
gate_FG2037,gate_181,424.42259164050904,12|11|5|6|57|77|80|81|85|64|63|62|61|60|83
gate_FG2037,gate_170,92.77866295233049,12|11|14|15|16|53
gate_FG2037,gate_168,267.7013905807046,12|11|5|6|7|47|46
gate_FG2037,gate_169,261.41189036943047,12|11|5|6|7|48
gate_FG2037,gate_166A,310.26855402273145,12|11|5|6|7|47|45|43|39|38
gate_FG2037,gate_166B,310.48547267066664,12|11|5|6|7|47|45|43|39|41|40
gate_FG2037,gate_167,303.95897040335836,12|11|5|6|7|47|45|43|39|41|37|36
gate_FG2037,gate_165,384.45687042381195,12|11|5|6|7|47|45|43|39|41|37|35|33|31|30
gate_FG2037,gate_164A,399.6420043157407,12|11|5|6|7|47|45|43|39|41|37|35|33|31|29|28
gate_FG2037,gate_164B,400.58049997797485,12|11|5|6|7|47|45|43|39|41|37|35|33|31|29|27|26
gate_FG2037,gate_163,412.9048994251695,12|11|5|6|7|47|45|43|39|41|37|35|33|31|29|27|23|22
gate_FG2037,gate_162,431.787978245405,12|11|5|6|7|47|45|43|39|41|37|35|33|31|29|27|23|24|25
gate_FG2037,gate_161,449.50520967977457,12|11|5|6|7|47|45|43|39|41|37|35|33|31|29|27|23|24|18|17
gate_FG2037,gate_160,472.9797938763565,12|11|5|6|7|47|45|43|39|41|37|35|33|31|29|27|23|24|18|19|20
gate_FG2037,gate_FE2097,334.6710998926286,12|11|5|6|7|47|45|43|39|41|37|35|33|32
gate_FG2037,gate_FE2095,325.7513912589531,12|11|5|6|7|47|45|43|39|41|37|35|34
gate_FG2037,gate_FF2025,248.88635844113122,12|11|5|6|7|47|45|43|42
gate_FG2037,gate_FF2031,242.70138259409848,12|11|5|6|7|47|45|44
gate_FG2037,gate_FG2057,344.45676473105067,12|11|5|6|57|77|80|81|85|64|86
gate_FG2037,gate_FG2043,177.31375158441963,12|11|5|6|57|77
gate_FG2037,gate_FG2085,99.24299295575604,12|11|5|4|8
gate_FG2037,gate_FG2041,182.757254882982,12|11|5|6|57|78
gate_FG2037,gate_FG2035,39.18693370638329,12|11|10
gate_FG2037,gate_FG2089,104.07772425307631,12|11|5|4|9
gate_FG2037,gate_FG2055,337.8910243716716,12|11|5|6|57|77|80|81|85|84
gate_FG2085,gate_171,166.92732493173546,8|4|5|11|14|13|54
gate_FG2085,gate_172,110.7006970429885,8|4|3|2|90|89|91
gate_FG2085,gate_173,100.45097961109141,8|4|3|2|1|0
gate_FG2085,gate_174,118.41807506109592,8|58|76|75|74
gate_FG2085,gate_175,124.16778644982988,8|58|76|73|72
gate_FG2085,gate_176,210.00319290110193,8|4|5|6|57|51|50|52|55
gate_FG2085,gate_177,232.33260698915126,8|4|5|6|57|51|50|49|56
gate_FG2085,gate_178,258.97913290720237,8|4|5|6|57|77|80|70|69|68|71|88
gate_FG2085,gate_179,279.248182874712,8|4|5|6|57|77|80|70|69|68|67|66|87
gate_FG2085,gate_180,405.985357832284,8|4|5|6|57|77|80|81|85|64|63|62|65|82
gate_FG2085,gate_181,388.28021272395665,8|4|5|6|57|77|80|81|85|64|63|62|61|60|83
gate_FG2085,gate_170,149.21712234989707,8|4|5|11|14|15|16|53
gate_FG2085,gate_168,231.5590116641522,8|4|5|6|7|47|46
gate_FG2085,gate_169,225.26951145287808,8|4|5|6|7|48
gate_FG2085,gate_166A,274.12617510617906,8|4|5|6|7|47|45|43|39|38
gate_FG2085,gate_166B,274.34309375411425,8|4|5|6|7|47|45|43|39|41|40
gate_FG2085,gate_167,267.816591486806,8|4|5|6|7|47|45|43|39|41|37|36
gate_FG2085,gate_165,348.31449150725956,8|4|5|6|7|47|45|43|39|41|37|35|33|31|30
gate_FG2085,gate_164A,363.4996253991883,8|4|5|6|7|47|45|43|39|41|37|35|33|31|29|28
gate_FG2085,gate_164B,364.43812106142246,8|4|5|6|7|47|45|43|39|41|37|35|33|31|29|27|26
gate_FG2085,gate_163,376.7625205086171,8|4|5|6|7|47|45|43|39|41|37|35|33|31|29|27|23|22
gate_FG2085,gate_162,395.6455993288526,8|4|5|6|7|47|45|43|39|41|37|35|33|31|29|27|23|24|25
gate_FG2085,gate_161,413.3628307632222,8|4|5|6|7|47|45|43|39|41|37|35|33|31|29|27|23|24|18|17
gate_FG2085,gate_160,436.8374149598041,8|4|5|6|7|47|45|43|39|41|37|35|33|31|29|27|23|24|18|19|20
gate_FG2085,gate_FE2097,298.5287209760762,8|4|5|6|7|47|45|43|39|41|37|35|33|32
gate_FG2085,gate_FE2095,289.6090123424007,8|4|5|6|7|47|45|43|39|41|37|35|34
gate_FG2085,gate_FF2025,212.74397952457883,8|4|5|6|7|47|45|43|42
gate_FG2085,gate_FF2031,206.5590036775461,8|4|5|6|7|47|45|44
gate_FG2085,gate_FG2057,308.3143858144983,8|4|5|6|57|77|80|81|85|64|86
gate_FG2085,gate_FG2043,141.17137266786725,8|4|5|6|57|77
gate_FG2085,gate_FG2037,99.24299295575602,8|4|5|11|12
gate_FG2085,gate_FG2041,146.61487596642962,8|4|5|6|57|78
gate_FG2085,gate_FG2035,95.62539310394985,8|4|5|11|10
gate_FG2085,gate_FG2089,22.447843515343923,8|4|9
gate_FG2085,gate_FG2055,301.74864545511923,8|4|5|6|57|77|80|81|85|84
gate_FG2041,gate_171,250.44158685896144,78|57|6|5|11|14|13|54
gate_FG2041,gate_172,239.70246079139451,78|57|6|5|4|3|2|90|89|91
gate_FG2041,gate_173,229.45274335949742,78|57|6|5|4|3|2|1|0
gate_FG2041,gate_174,265.0329510275255,78|57|6|5|4|8|58|76|75|74
gate_FG2041,gate_175,270.7826624162595,78|57|6|5|4|8|58|76|73|72
gate_FG2041,gate_176,109.40096307495172,78|57|51|50|52|55
gate_FG2041,gate_177,131.73037716300104,78|57|51|50|49|56
gate_FG2041,gate_178,158.37690308105218,78|57|77|80|70|69|68|71|88
gate_FG2041,gate_179,178.64595304856172,78|57|77|80|70|69|68|67|66|87
gate_FG2041,gate_180,305.3831280061338,78|57|77|80|81|85|64|63|62|65|82
gate_FG2041,gate_181,287.67798289780643,78|57|77|80|81|85|64|63|62|61|60|83
gate_FG2041,gate_170,232.73138427712306,78|57|6|5|11|14|15|16|53
gate_FG2041,gate_168,230.94449844253882,78|57|6|7|47|46
gate_FG2041,gate_169,224.6549982312647,78|57|6|7|48
gate_FG2041,gate_166A,273.5116618845657,78|57|6|7|47|45|43|39|38
gate_FG2041,gate_166B,273.72858053250087,78|57|6|7|47|45|43|39|41|40
gate_FG2041,gate_167,267.2020782651926,78|57|6|7|47|45|43|39|41|37|36
gate_FG2041,gate_165,347.6999782856462,78|57|6|7|47|45|43|39|41|37|35|33|31|30
gate_FG2041,gate_164A,362.8851121775749,78|57|6|7|47|45|43|39|41|37|35|33|31|29|28
gate_FG2041,gate_164B,363.8236078398091,78|57|6|7|47|45|43|39|41|37|35|33|31|29|27|26
gate_FG2041,gate_163,376.14800728700374,78|57|6|7|47|45|43|39|41|37|35|33|31|29|27|23|22
gate_FG2041,gate_162,395.0310861072392,78|57|6|7|47|45|43|39|41|37|35|33|31|29|27|23|24|25
gate_FG2041,gate_161,412.7483175416088,78|57|6|7|47|45|43|39|41|37|35|33|31|29|27|23|24|18|17
gate_FG2041,gate_160,436.2229017381907,78|57|6|7|47|45|43|39|41|37|35|33|31|29|27|23|24|18|19|20
gate_FG2041,gate_FE2097,297.91420775446284,78|57|6|7|47|45|43|39|41|37|35|33|32
gate_FG2041,gate_FE2095,288.99449912078734,78|57|6|7|47|45|43|39|41|37|35|34
gate_FG2041,gate_FF2025,212.12946630296545,78|57|6|7|47|45|43|42
gate_FG2041,gate_FF2031,205.9444904559327,78|57|6|7|47|45|44
gate_FG2041,gate_FG2057,207.71215598834806,78|57|77|80|81|85|64|86
gate_FG2041,gate_FG2043,40.56914284171703,78|57|77
gate_FG2041,gate_FG2037,182.757254882982,78|57|6|5|11|12
gate_FG2041,gate_FG2085,146.61487596642962,78|57|6|5|4|8
gate_FG2041,gate_FG2035,179.13965503117583,78|57|6|5|11|10
gate_FG2041,gate_FG2089,151.44960726374993,78|57|6|5|4|9
gate_FG2041,gate_FG2055,201.14641562896904,78|57|77|80|81|85|84
gate_FG2035,gate_171,106.87126568236272,10|11|14|13|54
gate_FG2035,gate_172,188.71297792891474,10|11|5|4|3|2|90|89|91
gate_FG2035,gate_173,178.46326049701764,10|11|5|4|3|2|1|0
gate_FG2035,gate_174,214.04346816504577,10|11|5|4|8|58|76|75|74
gate_FG2035,gate_175,219.79317955377974,10|11|5|4|8|58|76|73|72
gate_FG2035,gate_176,242.52797196584817,10|11|5|6|57|51|50|52|55
gate_FG2035,gate_177,264.85738605389747,10|11|5|6|57|51|50|49|56
gate_FG2035,gate_178,291.5039119719486,10|11|5|6|57|77|80|70|69|68|71|88
gate_FG2035,gate_179,311.7729619394581,10|11|5|6|57|77|80|70|69|68|67|66|87
gate_FG2035,gate_180,438.5101368970303,10|11|5|6|57|77|80|81|85|64|63|62|65|82
gate_FG2035,gate_181,420.8049917887029,10|11|5|6|57|77|80|81|85|64|63|62|61|60|83
gate_FG2035,gate_170,89.16106310052433,10|11|14|15|16|53
gate_FG2035,gate_168,264.0837907288984,10|11|5|6|7|47|46
gate_FG2035,gate_169,257.7942905176243,10|11|5|6|7|48
gate_FG2035,gate_166A,306.65095417092533,10|11|5|6|7|47|45|43|39|38
gate_FG2035,gate_166B,306.8678728188605,10|11|5|6|7|47|45|43|39|41|40
gate_FG2035,gate_167,300.34137055155225,10|11|5|6|7|47|45|43|39|41|37|36
gate_FG2035,gate_165,380.83927057200583,10|11|5|6|7|47|45|43|39|41|37|35|33|31|30
gate_FG2035,gate_164A,396.02440446393456,10|11|5|6|7|47|45|43|39|41|37|35|33|31|29|28
gate_FG2035,gate_164B,396.96290012616873,10|11|5|6|7|47|45|43|39|41|37|35|33|31|29|27|26
gate_FG2035,gate_163,409.2872995733634,10|11|5|6|7|47|45|43|39|41|37|35|33|31|29|27|23|22
gate_FG2035,gate_162,428.17037839359887,10|11|5|6|7|47|45|43|39|41|37|35|33|31|29|27|23|24|25
gate_FG2035,gate_161,445.8876098279684,10|11|5|6|7|47|45|43|39|41|37|35|33|31|29|27|23|24|18|17
gate_FG2035,gate_160,469.3621940245503,10|11|5|6|7|47|45|43|39|41|37|35|33|31|29|27|23|24|18|19|20
gate_FG2035,gate_FE2097,331.0535000408225,10|11|5|6|7|47|45|43|39|41|37|35|33|32
gate_FG2035,gate_FE2095,322.133791407147,10|11|5|6|7|47|45|43|39|41|37|35|34
gate_FG2035,gate_FF2025,245.26875858932507,10|11|5|6|7|47|45|43|42
gate_FG2035,gate_FF2031,239.08378274229233,10|11|5|6|7|47|45|44
gate_FG2035,gate_FG2057,340.83916487924455,10|11|5|6|57|77|80|81|85|64|86
gate_FG2035,gate_FG2043,173.6961517326135,10|11|5|6|57|77
gate_FG2035,gate_FG2037,39.18693370638329,10|11|12
gate_FG2035,gate_FG2085,95.62539310394986,10|11|5|4|8
gate_FG2035,gate_FG2041,179.13965503117586,10|11|5|6|57|78
gate_FG2035,gate_FG2089,100.46012440127014,10|11|5|4|9
gate_FG2035,gate_FG2055,334.2734245198655,10|11|5|6|57|77|80|81|85|84
gate_FG2089,gate_171,171.76205622905576,9|4|5|11|14|13|54
gate_FG2089,gate_172,115.53542834030878,9|4|3|2|90|89|91
gate_FG2089,gate_173,105.2857109084117,9|4|3|2|1|0
gate_FG2089,gate_174,113.77428441131082,9|58|76|75|74
gate_FG2089,gate_175,119.52399580004479,9|58|76|73|72
gate_FG2089,gate_176,214.83792419842223,9|4|5|6|57|51|50|52|55
gate_FG2089,gate_177,237.16733828647156,9|4|5|6|57|51|50|49|56
gate_FG2089,gate_178,263.8138642045227,9|4|5|6|57|77|80|70|69|68|71|88
gate_FG2089,gate_179,284.08291417203225,9|4|5|6|57|77|80|70|69|68|67|66|87
gate_FG2089,gate_180,410.82008912960436,9|4|5|6|57|77|80|81|85|64|63|62|65|82
gate_FG2089,gate_181,393.114944021277,9|4|5|6|57|77|80|81|85|64|63|62|61|60|83
gate_FG2089,gate_170,154.05185364721737,9|4|5|11|14|15|16|53
gate_FG2089,gate_168,236.3937429614725,9|4|5|6|7|47|46
